st2,GEOID,lake,lat,lon
ME,23019,Boody Pond at Penobscot county ,46.3218792444096,-68.7345113526241
ME,23019,Sawtelle Pond at Penobscot county ,46.2830924629628,-68.6983158393419
ME,23019,Horseback Pond at Penobscot county ,46.225359886825,-68.6216898915593
ME,23019,West Sawtelle Pond at Penobscot county ,46.2685091310797,-68.7555646956838
ME,23019,Little Sawtelle Pond at Penobscot county ,46.2949725471127,-68.7148911738177
ME,23019,Isthmus Pond at Penobscot county ,46.3459348623835,-68.7432218454153
ME,23019,Ireland Pond at Penobscot county ,46.2545174085322,-68.7713914692303
ME,23019,Jones Pond at Penobscot county ,46.3053245547885,-68.7213759089119
ME,23019,Carry Pond at Penobscot county ,46.3453871531015,-68.5943249393213
ME,23019,Batch Pond at Penobscot county ,46.2846357504883,-68.5486151855894
ME,23019,Cut Lake at Penobscot county ,46.2869423416681,-68.5288835951812
ME,23019,Carey Lake at Penobscot county ,46.3466320222213,-68.5482294957654
ME,23019,Black Cat Pond at Penobscot county ,46.3147761584884,-68.4597871378879
ME,23003,Umcolcus Lake at Aroostook county ,46.2880458093582,-68.4357515475079
ME,23019,Little Mountain Catcher Pond at Penobscot county ,46.2114154491579,-68.7663310848975
ME,23019,Morrell Pond at Penobscot county ,46.2152235518852,-68.8024395488923
ME,23019,Chamberlain Pond at Penobscot county ,46.2535106021519,-68.5482523107145
ME,23019,Hobart Pond at Penobscot county ,46.2034664102622,-68.6376536691835
ME,23019,Mud Lake at Penobscot county ,46.1637405570322,-68.437663846915
ME,23019,Green Mountain Pond at Penobscot county ,46.1921121468791,-68.4615789848901
ME,23019,Spring Pond at Penobscot county ,46.1794759741858,-68.5837051117236
ME,23019,Lone Brook Pond at Penobscot county ,46.1980822312697,-68.4460334933133
ME,23019,Hay Pond at Penobscot county ,46.1672845635927,-68.7516876036752
ME,23019,Little Mud Pond at Penobscot county ,46.1635549094063,-68.7034752192216
ME,23019,Hay Lake at Penobscot county ,46.1458753262056,-68.719593175419
ME,23009,Jesse Bog at Hancock county ,44.5617429576555,-68.5920196287177
ME,23009,Upper Patten Pond at Hancock county ,44.555828246753,-68.592199637388
ME,23009,Noyes Pond at Hancock county ,44.4437059673289,-68.5784321502403
ME,23009,Fourth Pond at Hancock county ,44.4057527361959,-68.6393225965012
ME,23009,Lower Patten Pond at Hancock county ,44.5415420102927,-68.5461945652225
ME,23009,Branch Lake at Hancock county ,44.5987559160786,-68.5591985428478
ME,23009,Little Duck Pond at Hancock county ,44.6483063571566,-68.52517924878
ME,23009,Little Rocky Pond at Hancock county ,44.6484201267425,-68.5418821123779
ME,23019,Atwood Pond at Penobscot county ,46.1047998761119,-68.768788154148
ME,23019,Kimball Pond at Penobscot county ,46.0984721485662,-68.7486214474762
ME,23019,Marble Pond at Penobscot county ,46.1173857585781,-68.7085944822605
ME,23019,Little Bowlin Pond at Penobscot county ,46.0394477934109,-68.6742736955719
ME,23019,Messer Pond at Penobscot county ,46.0475867478798,-68.7765811291131
ME,23019,Little Messer Pond at Penobscot county ,46.0591137508746,-68.7629597244235
ME,23019,Gardner Pond at Penobscot county ,46.0745185883469,-68.6647258891796
ME,23019,Bowlin Pond at Penobscot county ,46.0600403631764,-68.7084299252558
ME,23019,Kimball Brook at Penobscot county ,46.0476283752585,-68.5463265042087
ME,23019,Wiley Pond at Penobscot county ,46.0012342945913,-68.5396837076352
ME,23019,Potters Pond at Penobscot county ,45.966269469037,-68.5517959560804
ME,23019,Peaked Mountain Pond at Penobscot county ,46.0121795325994,-68.6348042247051
ME,23019,Big Robar Pond at Penobscot county ,45.9902915721952,-68.7477135928413
ME,23019,Little Hathorn Pond at Penobscot county ,45.9831583341963,-68.7298956923168
ME,23019,Robar Pond at Penobscot county ,45.9766472124341,-68.7520670600191
ME,23019,Hathorn Pond at Penobscot county ,46.007147178786,-68.7669499889442
ME,23019,Katahdin Lake at Penobscot county ,45.9244709081668,-68.7933574328879
ME,23019,Rocky Pond at Penobscot county ,45.919047447334,-68.7718756612628
ME,23019,Deasey Pond at Penobscot county ,45.8779445504384,-68.6798454451908
ME,23019,Davidson Brook at Penobscot county ,45.8291367839063,-68.4823315405638
ME,23019,Mud Brook Flowage at Penobscot county ,45.811528404025,-68.7503214660239
ME,23019,Little Salmon Stream Lake at Penobscot county ,45.7512842866678,-68.4612119757094
ME,23019,Salmon Stream Lake at Penobscot county ,45.7266764179415,-68.4862867008058
ME,23009,Beech Hill Pond at Hancock county ,44.6897208754532,-68.4560563097866
ME,23009,Little Burnt Pond at Hancock county ,44.6847574336973,-68.4833092476435
ME,23019,Marden Pond at Penobscot county ,45.6946820115763,-68.7956023267542
ME,23019,Wadleigh Pond at Penobscot county ,45.672113490921,-68.8290409297698
ME,23019,Turkey Tail Lake at Penobscot county ,45.6258390042166,-68.926189882243
ME,23019,Lincoln Pond at Penobscot county ,45.6461911845175,-68.8983222175542
ME,23019,Upper East Ragged Pond at Penobscot county ,45.5812356194773,-68.8742312173165
ME,23019,Upper West Ragged Pond at Penobscot county ,45.5818391276018,-68.9183244266063
ME,23019,Lower East Ragged Pond at Penobscot county ,45.5944086985673,-68.8778012486975
ME,23019,Lower West Ragged Pond at Penobscot county ,45.5840118930317,-68.9079855109643
ME,23019,Nollesemic Stream at Penobscot county ,45.6096518196707,-68.6766882166806
ME,23019,House Pond at Penobscot county ,45.3439238843723,-68.2966502568496
ME,23019,Cole Pond at Penobscot county ,45.4495398671597,-68.1666360801445
ME,23019,Dipper Pond at Penobscot county ,45.3985366173315,-67.9805925146978
ME,23019,Spaulding Pond at Penobscot county ,45.3513530881018,-68.1164371588875
ME,23009,Third Pond at Hancock county ,44.4058182171615,-68.6201237934904
ME,23009,First Pond at Hancock county ,44.3722609185656,-68.6013007658924
ME,23009,Black Pond at Hancock county ,44.3383751702069,-68.6570765189412
ME,23009,Frost Pond at Hancock county ,44.3453186573718,-68.6286902670867
ME,23009,Snake Pond at Hancock county ,44.3469979181476,-68.7187556830323
ME,23009,Walker Pond at Hancock county ,44.3302974583163,-68.6934741886062
ME,23009,Parker Pond at Hancock county ,44.3739287547497,-68.7075467001903
ME,23009,Wight Pond at Hancock county ,44.4682597154496,-68.675022668444
ME,23009,Turtle Pond at Hancock county ,44.4655613757377,-68.6629708966476
ME,23009,Silver Lake at Hancock county ,44.6042124129159,-68.7837521868676
ME,23009,Williams Pond at Hancock county ,44.6590746530484,-68.7725172176005
ME,23009,Jacob Buck Pond at Hancock county ,44.6462261526744,-68.7447388468044
ME,23019,Hermon Pond at Penobscot county ,44.780143513514,-68.934949047651
ME,23019,Tracy Pond at Penobscot county ,44.7894982613551,-68.9190112169686
ME,23019,Hammond Pond at Penobscot county ,44.7584267738201,-68.9188689126001
ME,23019,George Pond at Penobscot county ,44.7780173503805,-68.8994453642033
ME,23019,Patten Pond at Penobscot county ,44.7545040889811,-68.9550662570696
ME,23019,Chemo Pond at Penobscot county ,44.8234017996922,-68.5732094086626
ME,23009,Debec Pond at Hancock county ,44.8116530562928,-68.4533682641292
ME,23009,Jellison Hill Pond at Hancock county ,44.8120033710448,-68.4295162891059
ME,23019,Cedar Swamp Pond at Penobscot county ,44.7921649797403,-68.490806889813
ME,23019,Parks Pond at Penobscot county ,44.8137880524962,-68.4988832961943
ME,23009,Little Jellison Hill Pond at Hancock county ,44.8175212755108,-68.4357353604276
ME,23009,Mountain Pond at Hancock county ,44.7182696158451,-68.5364306642456
ME,23009,Hatcase Pond at Hancock county ,44.7367259687896,-68.5744242355534
ME,23009,Burnt Pond at Hancock county ,44.7459619837142,-68.5274875709217
ME,23009,Floods Pond at Hancock county ,44.7389953075975,-68.4961936130639
ME,23009,Youngs Pond at Hancock county ,44.7165855616019,-68.447503405073
ME,23009,Rile Pond at Hancock county ,44.7202814926307,-68.4360278626397
ME,23009,Morrison Pond at Hancock county ,44.734552953536,-68.4669066972673
ME,23009,Lower Springy Pond at Hancock county ,44.7571732064493,-68.4900704826866
ME,23019,Snowshoe Pond at Penobscot county ,44.7739733058454,-68.5459671822897
ME,23009,Saulter Pond at Hancock county ,44.6839946246613,-68.6430143631536
ME,23009,Harriman Pond at Hancock county ,44.6480834032995,-68.6292654554365
ME,23009,Moulton Pond at Hancock county ,44.6713507119762,-68.6407090355613
ME,23009,Thurston Pond at Hancock county ,44.6650840139293,-68.7254304203725
ME,23009,Mitchell Pond at Hancock county ,44.6628447317395,-68.6283428110837
ME,23009,Hurd Pond at Hancock county ,44.6959390304539,-68.6186605246374
ME,23019,Swetts Pond at Penobscot county ,44.6992552304037,-68.7795006684661
ME,23021,Cooper Pond at Piscataquis county ,45.6460843015849,-69.0070258483461
ME,23025,Mill Pond at Somerset county ,44.7858707917977,-69.3832456419684
ME,23019,South Branch Lake at Penobscot county ,45.3844875074686,-68.6835807339018
ME,23019,East Branch Lake at Penobscot county ,45.519022970879,-68.7341407665357
ME,23019,Cold Stream Pond at Penobscot county ,45.2620391766147,-68.5378583662834
ME,23019,Plymouth Pond at Penobscot county ,44.7595520381598,-69.1952226760951
ME,23025,Upper Kilgore Pond at Somerset county ,45.3211385068265,-70.077967752576
ME,23025,Kilgore Pond at Somerset county ,45.3118102723968,-70.0776557813212
ME,23025,King Pond at Somerset county ,45.3039068450635,-70.0705838164023
ME,23025,Grass Pond at Somerset county ,45.3101937977363,-70.0933410015286
ME,23025,Pickerel Pond at Somerset county ,45.2923782702425,-70.090424132284
ME,23025,Upper Pierce Pond at Somerset county ,45.2997212549411,-70.0964292443494
ME,23025,Fernald Pond at Somerset county ,45.2847728721448,-70.1009990304821
ME,23025,Dixon Pond at Somerset county ,45.2806856023789,-70.0968085433421
ME,23025,North Otter Pond at Somerset county ,45.2751918502322,-70.0363064797728
ME,23025,High Pond at Somerset county ,45.2676697906163,-70.1195621003658
ME,23025,Helen Pond at Somerset county ,45.2680938148987,-70.1254771213927
ME,23025,Basin Pond at Somerset county ,45.2451996698631,-70.1396880272658
ME,23025,East Carry Pond at Somerset county ,45.1825498632488,-70.050170192203
ME,23025,Jewett Pond at Somerset county ,45.1327690193264,-70.0049459611437
ME,23025,Rowe Pond at Somerset county ,45.1246722913093,-69.9923161328583
ME,23025,Bean Pond at Somerset county ,45.1276539140607,-69.9786743473706
ME,23021,Egg Pond at Piscataquis county ,45.8709633304155,-69.207518914116
ME,23021,Little Holbrook Pond at Piscataquis county ,45.858720757764,-69.1513064602032
ME,23021,Little Frost Pond at Piscataquis county ,45.9164826383026,-69.2054033130366
ME,23021,Carry Pond at Piscataquis county ,45.8725785617058,-69.1633532029872
ME,23021,Holbrook Pond at Piscataquis county ,45.8488409898426,-69.1463554541258
ME,23009,The Tarn at Hancock county ,44.355993906163,-68.2058798792229
ME,23021,Ripogenus Pond at Piscataquis county ,45.9880489560279,-69.2600959269479
ME,23021,Umbazooksus Lake at Piscataquis county ,46.1683640344853,-69.3775284753177
ME,23017,Lincoln Pond at Oxford county ,45.0595641482352,-70.9480208925042
ME,23017,Richardson Pond at Oxford county ,44.9268758926722,-70.9205687108951
ME,23017,Pepperpot Pond at Oxford county ,44.9171924004033,-70.9107310469432
ME,23001,Gulf Island Pond at Androscoggin county ,44.1693882688125,-70.2067437222119
ME,23001,Berry Pond at Androscoggin county ,44.205251189635,-70.1788505242138
ME,23001,The Basin at Androscoggin county ,44.1815698959396,-70.2844729600988
ME,23001,Lard Pond at Androscoggin county ,44.1947927037716,-70.2379009841548
ME,23001,Little Wilson Pond at Androscoggin county ,44.2041664181716,-70.2879910127365
ME,23001,Taylor Pond at Androscoggin county ,44.1063329628933,-70.2794478686281
ME,23001,No Name Pond at Androscoggin county ,44.1220064567046,-70.138818304151
ME,23005,Presumpscot River Reservoir at Cumberland county ,43.8059728413929,-70.4509086231801
ME,23005,Collins Pond at Cumberland county ,43.8318726917039,-70.4257878530278
ME,23005,Mill Pond at Cumberland county ,43.8396797514836,-70.4256148404845
ME,23003,Violette Lake at Aroostook county ,47.1298193821385,-67.9940271244626
ME,23003,Durepo Pond at Aroostook county ,46.9472238090567,-67.8473606068005
ME,23017,Mount Zircon Reservoir at Oxford county ,44.4971386609774,-70.5688312806794
ME,23025,Tibbetts Pond at Somerset county ,45.0087477712464,-69.8657045979545
ME,23025,Lily Pond at Somerset county ,45.0155378786173,-69.8692952378178
ME,23003,Libby Brook Pond at Aroostook county ,46.7516001597778,-67.8474218899032
ME,23021,Penobscot Pond at Piscataquis county ,45.6829697132124,-69.20547273822
ME,23021,Little Penobscot Pond at Piscataquis county ,45.6800289611883,-69.1781352094119
ME,23021,Harding Pond at Piscataquis county ,45.6841429257471,-69.1701181663282
ME,23031,Shaker Pond at York county ,43.4979086102177,-70.7226935221728
ME,23031,Old Falls Pond at York county ,43.4194014989262,-70.643709879116
ME,23009,Lower Hadlock Pond at Hancock county ,44.310748455259,-68.289477598623
ME,23009,Upper Hadlock Pond at Hancock county ,44.3215944796646,-68.2876313694806
ME,23003,Bryant Pond at Aroostook county ,46.7235926192723,-67.8555711061708
ME,23025,Spring Lake at Somerset county ,45.2363886529695,-70.2644877770837
ME,23027,Sebasticook River Reservoir at Waldo county ,44.7225350475244,-69.40920727552
ME,23027,Lower Mason Pond at Waldo county ,44.4527571267484,-69.007673380859
ME,23027,Smith Pond at Waldo county ,44.5035285691449,-68.9962691016507
ME,23027,Upper Mason Pond at Waldo county ,44.46106901658,-69.0024812127114
ME,23021,Lobster Lake at Piscataquis county ,45.8546776768825,-69.5240901733223
ME,23021,Big Wilson Stream Reservoir at Piscataquis county ,45.4539456281046,-69.531598622763
ME,23003,Noyes Pond at Aroostook county ,46.92764229084,-67.8486801117751
ME,23027,Belfast Reservoir Number 2 at Waldo county ,44.3999341730614,-69.0102530245837
ME,23027,Belfast Reservoir Number One at Waldo county ,44.3934456737838,-68.9945306232417
ME,23021,Chemquasabamticook Lake at Piscataquis county ,46.4956563321111,-69.6159338145837
ME,23021,Priestly Lake at Piscataquis county ,46.5440466821979,-69.3860617748078
ME,23021,Allagash Pond at Piscataquis county ,46.421742461021,-69.6709080714733
ME,23021,Upper Russel Pond at Piscataquis county ,46.4211036889424,-69.5599272007249
ME,23021,Middle Russell Pond at Piscataquis county ,46.4198739042192,-69.5119505491636
ME,23003,Grey Pond at Aroostook county ,46.6695011456039,-69.4163931224819
ME,23003,Carlopons Pond at Aroostook county ,46.6750775155807,-69.4225227838096
ME,23021,Allagash Lake at Piscataquis county ,46.3203776207202,-69.52785695802
ME,23021,Mile Pond at Piscataquis county ,46.357292348212,-69.5810366157012
ME,23021,Narrow Pond at Piscataquis county ,46.3735273445569,-69.5719982343332
ME,23025,Corner Pond at Somerset county ,46.3944445245183,-69.7315750136667
ME,23025,Desolation Pond at Somerset county ,46.3854244004213,-69.7423951681953
ME,23021,Little Johnson Pond at Piscataquis county ,46.3255235279978,-69.5928177038166
ME,23021,Poland Pond at Piscataquis county ,46.2618934111175,-69.5918181594596
ME,23021,Upper Ellis Pond at Piscataquis county ,46.2751728713893,-69.5359899367508
ME,23021,Little Shallow Lake at Piscataquis county ,46.2530759334311,-69.4899849534054
ME,23021,Lower Ellis Pond at Piscataquis county ,46.2724655127185,-69.5000703540505
ME,23021,Little Churchill Pond at Piscataquis county ,46.506117024062,-69.3948798316328
ME,23021,Lewis Pond at Piscataquis county ,46.3764514307363,-69.304593767061
ME,23021,Clarkson Pond at Piscataquis county ,46.4211001273748,-69.4653322208824
ME,23021,Lower Russel Pond at Piscataquis county ,46.3998368427287,-69.4953781817446
ME,23021,Second South Branch Russel Pond at Piscataquis county ,46.3730685735301,-69.522123279685
ME,23021,Little Round Pond at Piscataquis county ,46.3300571352001,-69.4526494288842
