st2,GEOID,lake,lat,lon
AL,1003,Gibson Pond at Baldwin county ,30.7063123218759,-87.898305896722
AL,1039,Norris Pond at Covington county ,31.0859223903563,-86.241727737371
AL,1097,Cochran Lake at Mobile county ,30.7580075782464,-88.1433807583055
AL,1097,Hatters Pond at Mobile county ,30.9095406433674,-88.0672336750975
AL,1009,Tidwell Pond at Blount county ,33.9012044551863,-86.5246617732952
AL,1097,Big Creek Lake at Mobile county ,30.7470922400688,-88.3346410157463
AL,1097,Red Nichols Number 2 Lake at Mobile county ,31.0881969395279,-88.3932873537916
AL,1097,Duboise Lake at Mobile county ,30.9699747644613,-88.1344667652742
AL,1097,Citronelle Lake at Mobile county ,31.068446567551,-88.3191449779513
AL,1011,Mcclean Lake at Bullock county ,32.2169039659045,-85.5615555877225
AL,1097,Salco Lake at Mobile county ,30.9735368308665,-88.0544267828964
AL,1051,Poundstone Lake at Elmore county ,32.4370678534469,-86.115844989931
AL,1055,Mount Eba Lake at Etowah county ,34.0854403386242,-85.9473998652944
AL,1047,Pardue Lake at Dallas county ,32.47964910004,-87.121691328045
AL,1003,Muiel Lake at Baldwin county ,30.3603747062858,-87.6335460389927
AL,1085,Grant Lake at Lowndes county ,32.183167129294,-86.5388193477807
AL,1129,Ciba Geigy McIntosh Plant Pond 2 at Washington county ,31.2734508413961,-87.9876352536275
AL,1009,Curtis Williams Upper Lake at Blount county ,34.19224643429,-86.4977792141174
AL,1009,Moman Lake at Blount county ,34.1625079104258,-86.4122335126841
AL,1009,Spradlin Pond at Blount county ,34.1218021388221,-86.4358389339966
AL,1009,Osborne Lake at Blount county ,34.1011176549346,-86.5361133515959
AL,1009,Donald Smith Lake at Blount county ,34.1039147904275,-86.6040130835418
AL,1009,Spring Valley Pond at Blount county ,34.0517072147219,-86.5777666607769
AL,1009,Ingram Lake at Blount county ,33.9065336964903,-86.4877039886213
AL,1009,Hazerig Lake at Blount county ,33.9814835577241,-86.5865047610717
AL,1009,Luther Pond at Blount county ,34.0021880792584,-86.5930272020942
AL,1009,Hazerig Farm Lake at Blount county ,33.9848772476481,-86.5932119802635
AL,1009,Tom Robinette Lake at Blount county ,33.9037282444906,-86.6149186126019
AL,1009,Vandegrift Pond at Blount county ,33.9850108517804,-86.410809120672
AL,1009,Robbins Lake at Blount county ,33.9620343660642,-86.3892862999694
AL,1009,Camps Lake at Blount county ,34.0631466277759,-86.5699933554182
AL,1009,Marsh Pond at Blount county ,33.9710534077082,-86.6252819137826
AL,1115,Lake at St. Clair county ,33.6713121021582,-86.3970270790268
AL,1121,Lanes Lake at Talladega county ,33.1092933183359,-86.2659587242901
AL,1097,Shepard Lake at Mobile county ,31.1105573581441,-87.9708931380401
AL,1013,Eula B Autrey Lake at Butler county ,31.9358993050248,-86.6327750948776
AL,1085,Crenshaw Pond at Lowndes county ,32.2275926175115,-86.5410447222405
AL,1009,Will Engle Lake at Blount county ,33.9181664396842,-86.4144681026367
AL,1009,Wadsworth Lake at Blount county ,33.9204828060632,-86.3586767299206
AL,1009,Woods Lake at Blount county ,33.8811668580328,-86.7521257018215
AL,1009,Youngblood Lake at Blount county ,33.9188668639886,-86.6501856848233
AL,1009,Hazerig Small Pond at Blount county ,33.9801480299028,-86.5927226684532
AL,1125,Camp Horne Lake (upper) at Tuscaloosa county ,33.187410775571,-87.3982467385417
AL,1125,Camp Horne Lake (Lower) at Tuscaloosa county ,33.1851200593635,-87.3998126165561
AL,1089,Madison County Lake at Madison county ,34.8104059728901,-86.3919801410542
AL,1097,Spring Hill Lake at Mobile county ,30.7053649139321,-88.1593876673136
AL,1003,Little Lagoon at Baldwin county ,30.2447360111689,-87.7552820427944
AL,1089,Mouzon Lake at Madison county ,34.6268035247103,-86.5160692183882
AL,1011,Bentons Lake at Bullock county ,32.1699404364241,-85.708914443671
AL,1011,Cochrans Lake at Bullock county ,32.1683138230569,-85.6849307926281
AL,1011,Colley Lake at Bullock county ,32.0972463987953,-85.7165254734843
AL,1011,Varner Lake at Bullock county ,32.0819533763764,-85.6748934364613
AL,1011,Hoff Pond at Bullock county ,32.128979460011,-85.6360800922694
AL,1003,Brickyard Lake at Baldwin county ,31.2746308982243,-87.7745089313955
AL,1003,Dunn Lake at Baldwin county ,31.2166635637358,-87.8206709207021
AL,1035,Moody Lake at Conecuh county ,31.4316410408879,-86.9331340251897
AL,1035,Morgans Pond at Conecuh county ,31.4417804627685,-86.9640944580137
AL,1057,Baptist Lake at Fayette county ,33.6588764824165,-87.8789230675002
AL,1057,Cains Ridge Lake at Fayette county ,33.6520260900912,-87.8488231096228
AL,1097,David Lake at Mobile county ,31.1010015503328,-87.9705473047368
AL,1003,Stiggins Lake at Baldwin county ,31.0862861158733,-87.9236104428007
AL,1003,Briar Lake at Baldwin county ,31.0090675364721,-87.8892485896959
AL,1097,Smith Pond at Mobile county ,30.5697919677188,-88.2435637655188
AL,1097,Cole Lake at Mobile county ,30.5774503704264,-88.2465394880695
AL,1097,Willow Lake at Mobile county ,30.5030067215091,-88.3855785034892
AL,1097,Luther Hall Lake at Mobile county ,30.4985664321614,-88.3810713027498
AL,1003,Cedar Falls Pond at Baldwin county ,30.5785497371855,-87.6559951923007
AL,1125,Lake Lulu at Tuscaloosa county ,33.1242434087886,-87.3260401037076
AL,1039,Gantt Lake at Covington county ,31.4406680293372,-86.4372274561771
AL,1039,Patsaliga Creek at Covington county ,31.382408913896,-86.5315709623977
AL,1067,Barfield Ponds at Henry county ,31.4433848463751,-85.4170317733942
AL,1039,Point A Reservoir at Covington county ,31.373890591065,-86.5076317860494
AL,1131,Mcclurkin Lake at Wilcox county ,31.8722958674069,-87.0846961223469
AL,1039,Martin Pond at Covington county ,31.315808301687,-86.566948477512
AL,1039,Blackmon Pond at Covington county ,31.3081274363259,-86.5835321223155
AL,1039,Fuqua Pond at Covington county ,31.2717939389284,-86.5676229977725
AL,1039,Kelley Pond at Covington county ,31.2378266197597,-86.5484497303314
AL,1039,Brantwood Pond at Covington county ,31.228441285585,-86.5341004677397
AL,1039,Pineview Lake at Covington county ,31.3024219973657,-86.4606636994044
AL,1049,Mountain View Lake at DeKalb county ,34.233972939472,-85.8773886087302
AL,1121,Stewarts Lake at Talladega county ,33.529247496144,-85.9031276840034
AL,1121,Henderson Lake at Talladega county ,33.5173385327084,-85.9214624906245
AL,1015,McCullars Lake Number 1 at Calhoun county ,33.7770523101941,-85.9389236569775
AL,1015,McGouirk Lake at Calhoun county ,33.7445349376599,-86.0370947086686
AL,1019,Weiss Lake at Cherokee county ,34.1977198974125,-85.6200591281724
AL,1009,Burgess Spring Lake at Blount county ,34.1034844271013,-86.5801341072048
AL,1041,Bozeman Pond at Crenshaw county ,31.6904923449569,-86.1983630449747
AL,1071,Guntersville Lake at Jackson county ,34.5285501472932,-86.1326143286041
AL,1015,Samplers Lake at Calhoun county ,33.8453257917748,-85.9170317286848
AL,1015,Yahou Lake at Calhoun county ,33.6864736653582,-85.8002456570774
AL,1013,Wise Pond at Butler county ,31.6343675085926,-86.7971626756914
AL,1013,Golson Lake at Butler county ,31.9606630299851,-86.5617252962159
AL,1055,Aurora Lake at Etowah county ,34.1246566989954,-86.1645645952576
AL,1097,Bahlman Lake at Mobile county ,30.4922102379238,-88.1659965962072
AL,1003,Lauperouse Lake at Baldwin county ,30.7331032626568,-87.8831931269737
AL,1003,Lake Forest at Baldwin county ,30.6514802819297,-87.9013316094967
AL,1003,Lake Raynagua at Baldwin county ,30.595887743145,-87.7453728232735
AL,1003,Devils Hole at Baldwin county ,30.5423017348993,-87.9020076116203
AL,1003,Lily Lake at Baldwin county ,30.4908390840487,-87.9102810789019
AL,1003,Weeks Bay at Baldwin county ,30.3958577770156,-87.8322045264458
AL,1009,The Sink at Blount county ,33.8836755077334,-86.8316458303497
AL,1025,Doctor Lake at Clarke county ,31.2027970940952,-87.9233908678102
AL,1025,Jim Burr Lake at Clarke county ,31.2158385822173,-87.9209260649013
AL,1073,UABMW - M. F. Bell Memorial Pond at Jefferson county ,33.3308135993065,-86.9864249533038
AL,1009,Adams Lake at Blount county ,33.8496594487114,-86.6120080726893
AL,1017,Watson Lake at Chambers county ,32.819868239028,-85.2576605423636
AL,1083,The Pit at Limestone county ,34.8016570844061,-86.7861094596648
AL,1115,Golden Lake at St. Clair county ,33.8017654674956,-86.5319375658711
AL,1133,Lewis Smith Lake at Winston county ,34.0416787288867,-87.1372536866299
AL,1073,Martin Lake at Jefferson county ,33.4065710699173,-87.0297855678665
