st2,GEOID,NAME,lake,lat,lon
FL,12095,Orange,Lake Florence,28.5692128084132,-81.5032328961984
FL,12095,Orange,Lake Jackson,28.667420184625,-81.4644083655169
FL,12095,Orange,Lake Marden,28.630706644745,-81.5293385282432
FL,12095,Orange,Dream Lake,28.6840569190154,-81.5115061851256
FL,12095,Orange,Lake Lucy,28.5741004513889,-81.4957248225089
FL,12095,Orange,Lake Alma,28.6909564915987,-81.4727931984645
FL,12095,Orange,Cemetery Pond,28.7639956680184,-81.6144402714878
FL,12095,Orange,Carp Lake,28.6593548623818,-81.5015798043388
FL,12095,Orange,Lake Carlton,28.759717392248,-81.6574933440696
FL,12095,Orange,Bream Lake,28.6165218175886,-81.5026993642125
FL,12095,Orange,Lake Anne,28.6883130181439,-81.5456094297104
FL,12095,Orange,Marshall Lake,28.6777678062806,-81.5326472478607
FL,12095,Orange,Border Lake,28.6713850656835,-81.4604179848372
FL,12095,Orange,Lake Coroni,28.7000099186527,-81.4946521883014
FL,12095,Orange,Medicine Lake,28.6409536103383,-81.540990602036
FL,12095,Orange,Lake Johio,28.5775481312629,-81.5114520833254
FL,12095,Orange,Lake Gem Mary,28.4954376728393,-81.3654694725517
FL,12057,Hillsborough,Turkey Ford Lake,28.1327098628942,-82.5405326020264
FL,12119,Sumter,Lake Miona,28.9031891824203,-82.0030824880371
FL,12119,Sumter,Lake Deaton,28.8348011780996,-81.9818813926619
FL,12069,Lake,Lake Minnehaha,28.5322936150695,-81.7644465384818
FL,12069,Lake,Blacks Still Lake,28.5740024055436,-81.7034921480023
FL,12069,Lake,North Boat Lake,28.4469107705171,-81.8208584841055
FL,12069,Lake,Cook Lake,28.5910442591565,-81.8076954872048
FL,12069,Lake,Plum Lake,28.5764902114521,-81.7343993206275
FL,12069,Lake,Crystal Lake,28.5543138312166,-81.759587171421
FL,12069,Lake,Olsen Lake,28.5358997248334,-81.8365548427599
FL,12069,Lake,Lake Wash,28.5303953686529,-81.8151212047632
FL,12069,Lake,Black Lake,28.5096745953831,-81.8325371591304
FL,12069,Lake,West Lake,28.5567314361629,-81.7720493354719
FL,12069,Lake,Pike Lake,28.4415743739412,-81.7074790499757
FL,12069,Lake,Jacks Lake,28.5546129587706,-81.7320744374925
FL,12069,Lake,Lake Felter,28.5199073816074,-81.7229888150629
FL,12069,Lake,Hancock Lake,28.377448821631,-81.6649579142631
FL,12069,Lake,Lake Nellie,28.47063532245,-81.7738223468763
FL,12069,Lake,Lake Susan,28.5147572553943,-81.7576050059187
FL,12069,Lake,Sparkling Water Lake,28.5590947357,-81.760674433279
FL,12069,Lake,Blacks Lake,28.5652053467627,-81.7046366771366
FL,12069,Lake,Hidden Lake,28.4122733356649,-81.7107789550195
FL,12069,Lake,Lake Douglas,28.5544203583815,-81.8097144260837
FL,12069,Lake,Shady Nook Lake,28.5568110250139,-81.7530681003184
FL,12069,Lake,Lake Winona,28.5469173252501,-81.7676403446559
FL,12069,Lake,Keene Lake,28.4192337486566,-81.7079567037554
FL,12069,Lake,Lake Sunnyside,28.5493753060538,-81.7549590018602
FL,12069,Lake,Stewart Lake,28.5498541024767,-81.8403580255206
FL,12069,Lake,Dixie Lake,28.4378571172432,-81.7295477528467
FL,12069,Lake,Lost Lake,28.5335979616407,-81.7180029416702
FL,12069,Lake,Little Grassy Lake,28.5847652524703,-81.7477750008085
FL,12069,Lake,Lake Glona,28.482026212129,-81.7893300185165
FL,12069,Lake,Live Oak Lake,28.4230220374013,-81.7725062352399
FL,12069,Lake,Little Lake Nellie,28.4838169504688,-81.7699481742226
FL,12069,Lake,Florence Lake,28.493748456031,-81.761974465697
FL,12069,Lake,Ralph Lake,28.5005362876652,-81.7629797450417
FL,12069,Lake,Square Lake,28.4255089906926,-81.7009069765562
FL,12069,Lake,Lake Charles,28.5596187033657,-81.7419735126178
FL,12069,Lake,Cherry Lake,28.597144257005,-81.8161776529078
FL,12069,Lake,Kirkland Lake,28.4477689294125,-81.8057295649562
FL,12069,Lake,Apshawa Lake,28.6011163471804,-81.7751682819399
FL,12069,Lake,Wilson Lake,28.5950195744572,-81.7951609507077
FL,12069,Lake,Clarence Lake,28.5660537644388,-81.712209382876
FL,12069,Lake,Lake Minneola,28.5745619774413,-81.768022337913
FL,12069,Lake,Sumner Lake,28.5458338146549,-81.820543192559
FL,12069,Lake,Brantly Lake,28.4417402706005,-81.7603303662658
FL,12069,Lake,Hook Lake,28.4341420549769,-81.7557513844744
FL,12069,Lake,Lake Louisa,28.4802523347671,-81.7385641715128
FL,12069,Lake,Edgewood Lake,28.567744916117,-81.7500054597701
FL,12069,Lake,Lake Palatlakaha,28.5501753881344,-81.7840814893298
FL,12069,Lake,Pretty Lake,28.4626347137553,-81.8216307828952
FL,12069,Lake,Crooked Lake,28.3590539052477,-81.6646969937832
FL,12069,Lake,Sunset Lake,28.551653969046,-81.7742779933458
FL,12069,Lake,Hammond Lake,28.4325526457011,-81.7220064227034
FL,12069,Lake,Wash Lake,28.4301786831943,-81.7541191420296
FL,12069,Lake,Dudes Lake,28.4349416169986,-81.7512823189515
FL,12069,Lake,Flat Lake,28.4907397402802,-81.6751875503994
FL,12069,Lake,Horsehead Pond,28.3736556950955,-81.7402597766816
FL,12069,Lake,Sawgrass Lake,28.4302416681427,-81.6805436968652
FL,12069,Lake,Center Lake,28.5527363883906,-81.769436514128
FL,12069,Lake,Cypress Lake,28.4307505622716,-81.7624685462793
FL,12069,Lake,Pine Island Lake,28.4936372210525,-81.8280966251161
FL,12069,Lake,Grassy Lake,28.5955328217018,-81.7436615621162
FL,12069,Lake,Saw Mill Lake,28.4931939667416,-81.7805952575827
FL,12095,Orange,Lake Sue,28.576954181813,-81.3545845542662
FL,12095,Orange,Lake Rowena,28.570825365137,-81.3596665771899
FL,12095,Orange,Lake Dover,28.5324203150216,-81.3217590092346
FL,12095,Orange,Lake Kozart,28.5263276548737,-81.4392140407872
FL,12095,Orange,Lake Fairhope,28.5842379813577,-81.393678969171
FL,12095,Orange,Lake C,28.5312808107894,-81.3196767030719
FL,12095,Orange,Lake Kelly,28.5990120844886,-81.4483494202317
FL,12095,Orange,Lake Santiago,28.5331347230936,-81.3180954189363
FL,12095,Orange,Lake Kristy,28.5976013435872,-81.4467698879903
FL,12095,Orange,Lake Fran,28.5217275437735,-81.4453104116247
FL,12095,Orange,Lake Monterey,28.5322272568011,-81.3128291666538
FL,12095,Orange,Lake Kasey,28.5990914885166,-81.4433019244742
FL,12095,Orange,Lake Warren,28.4625009367514,-81.3370034622347
FL,12095,Orange,Lake Walker,28.5224759557808,-81.4216925243144
FL,12095,Orange,Lake Rabama,28.5208881004977,-81.3284138610455
FL,12095,Orange,Lake Richmond,28.5120281747119,-81.4342983339685
FL,12095,Orange,Lake Michelle,28.4569916786206,-81.3011871888201
FL,12095,Orange,Lake Terrace,28.5209287812772,-81.3461948456244
FL,12095,Orange,Lake San Susan,28.5399135157196,-81.465533003016
FL,12073,Leon,Waverly Pond,30.4794610378678,-84.2622874910435
FL,12095,Orange,Lake Cone,28.5579094278042,-80.9603329336582
FL,12009,Brevard,Halfway Lake,28.4036715099082,-80.8812681771944
FL,12095,Orange,Sky Lake,28.4540602942091,-81.3964229951402
FL,12117,Seminole,Crystal Bowl,28.6640131665386,-81.3151259901559
FL,12117,Seminole,Lake Ann,28.6271881742962,-81.3088363164015
FL,12117,Seminole,Spring Lake,28.6501204893948,-81.3958691410237
FL,12117,Seminole,Lake Maltbie,28.6582507707394,-81.3616499110966
FL,12117,Seminole,Yankee Lake,28.8164411512743,-81.3907285046503
FL,12117,Seminole,Lake Harriet,28.667353312227,-81.4248151254075
FL,12117,Seminole,Lake Annette,28.6736956325935,-81.3161254621342
FL,12117,Seminole,Red Bug Lake,28.6512479027874,-81.2911290056144
FL,12117,Seminole,Buck Lake,28.7177594515231,-81.1249631743648
FL,12117,Seminole,Lake Bingham,28.7396766157045,-81.3096257867882
FL,12117,Seminole,Lake Marie,28.6730609550705,-81.3114790906287
FL,12117,Seminole,Linden Lake,28.7554142045898,-81.3797785972467
FL,12117,Seminole,Lake Wildmere,28.694721854248,-81.3347819910857
FL,12117,Seminole,Lake Catherine,28.6419144131807,-81.1266172281189
FL,12117,Seminole,Dewdrop Pool,28.662061609391,-81.3085011188724
FL,12117,Seminole,Lake Ellen,28.6771532756354,-81.3380813195643
FL,12117,Seminole,Rice Lake,28.7510012330132,-81.3772782157262
FL,12117,Seminole,Lake Minnie,28.7541135937913,-81.291774472042
FL,12117,Seminole,Silver Lake,28.7646552942944,-81.2514108992371
FL,12117,Seminole,Lake Charm,28.6794108432568,-81.1963389577008
FL,12117,Seminole,Lake Rogers,28.6546003927876,-81.1957897038493
FL,12117,Seminole,Lake Geneva,28.7440541373816,-81.1087477660047
FL,12117,Seminole,Harts Lake,28.7505744793805,-81.112566467294
FL,12117,Seminole,Clear Lake,28.6696969161513,-81.2954996307817
FL,12117,Seminole,Mirror Lake,28.6662616352125,-81.4393885828009
FL,12117,Seminole,Lake Gem,28.6460138601944,-81.2063784152395
FL,12117,Seminole,Lake Mills,28.6346569846042,-81.1145936089092
FL,12117,Seminole,Lake Hayes,28.6328235491726,-81.2094686106656
FL,12117,Seminole,Lake Howell,28.6398810403961,-81.3093608877256
FL,12117,Seminole,Lake Irene,28.6959007101963,-81.325216840217
FL,12117,Seminole,Sylvan Lake,28.8045187951786,-81.3805971730912
FL,12117,Seminole,Lake Tony,28.6722410585542,-81.2894801546126
FL,12117,Seminole,Lake Seminole,28.6840781017441,-81.3594113215095
FL,12117,Seminole,Lake Geoffrey,28.728425099646,-81.3365764388093
FL,12117,Seminole,Lost Lake,28.6705096245223,-81.3223643804981
FL,12117,Seminole,Lake Talmo,28.6991720116666,-81.3234537505998
FL,12117,Seminole,Lake Marion,28.6796019285975,-81.3658411770246
FL,12117,Seminole,Lake Yvonne,28.6707368337152,-81.315060410745
FL,12117,Seminole,Little Bear Lake,28.6450742629528,-81.4448959227369
FL,12117,Seminole,Lake Maria,28.6798921405303,-81.2614191376991
FL,12117,Seminole,Grassy Lake,28.6630530832496,-81.3434933340967
FL,12117,Seminole,Lake Ruth,28.7149996895991,-81.3381587000925
FL,12117,Seminole,Lake Griffin,28.6798058805482,-81.3408490586734
FL,12117,Seminole,Lake Nixon,28.6566340294885,-81.1393563774882
FL,12117,Seminole,Lake Cecile,28.6727730692959,-81.3151004005196
FL,12117,Seminole,Long Lake,28.6636820331888,-81.1898271827965
FL,12117,Seminole,Horseshoe Lake,28.6375776870973,-81.1374332467447
FL,12117,Seminole,Quail Pond,28.6709682001773,-81.3349540300065
FL,12117,Seminole,Still Lake,28.729084988893,-81.0956410723424
FL,12117,Seminole,Bear Gully Lake,28.6248018391415,-81.2725895653894
FL,12117,Seminole,Cub Lake,28.6469445444537,-81.4399238206417
FL,12117,Seminole,Fern Lake,28.6952942265634,-81.3285875332194
FL,12117,Seminole,Lake Florence,28.6286875057597,-81.2911454952876
FL,12117,Seminole,Bath Lake,28.6443269885694,-81.1989492965386
FL,12117,Seminole,Lake Eva,28.6463214473704,-81.1451259310698
FL,12117,Seminole,Lake Deeks,28.6326416769676,-81.291480552958
FL,12117,Seminole,Pine Lake,28.7956991693688,-81.3365460016797
FL,12117,Seminole,Lake Myrtle,28.7245111891823,-81.3633481308535
FL,12117,Seminole,Prairie Lake,28.6576122558671,-81.3526164567696
FL,12117,Seminole,Lake Onora,28.7678871934128,-81.2485416347164
FL,12117,Seminole,Forest Lake,28.6636039591829,-81.432742857798
FL,12117,Seminole,Lake Florida,28.6740044006,-81.3636873799671
FL,12117,Seminole,Lake Markham,28.8004466050844,-81.3964841456136
FL,12117,Seminole,Lake Concord,28.6742067743448,-81.3353989785451
FL,12117,Seminole,Amory Lake,28.7805511283864,-81.3130409742847
FL,12117,Seminole,Taylor Lake,28.7209099409212,-81.1033827418504
FL,12117,Seminole,Island Lake,28.7760480819105,-81.3703963036622
FL,12117,Seminole,Rock Lake,28.7035681798023,-81.3681567477927
FL,12117,Seminole,East Lake,28.7060112602118,-81.3455795278965
FL,12117,Seminole,Bear Lake,28.6522334308285,-81.4503455899774
FL,12117,Seminole,Lake Mobile,28.6725287676804,-81.3519753086518
FL,12117,Seminole,Lake Alma,28.7179790813446,-81.3537816196825
FL,12117,Seminole,Moran Lake,28.72667759513,-81.1082750964905
FL,12117,Seminole,Lake Adelaide,28.6664913468279,-81.3653836172341
FL,12117,Seminole,Banana Lake,28.7789080189407,-81.3649088206206
FL,12117,Seminole,Lake Orienta,28.6553338534468,-81.3750209690906
FL,12117,Seminole,Lake Kathryn,28.6830374983654,-81.3287892981413
FL,12117,Seminole,Lake Fairy,28.6893218742724,-81.3330153176597
FL,12117,Seminole,Lake Hodge,28.6909797984372,-81.3214671629693
FL,12117,Seminole,Lake Gore,28.6506558064835,-81.1044409662541
FL,12117,Seminole,Lake Emily,28.6731310956612,-81.3133317340696
FL,12117,Seminole,Boat Lake,28.709496817818,-81.3241977524165
FL,12117,Seminole,Lake Ada,28.7692143640664,-81.2863754024851
FL,12117,Seminole,Miranda Lake,28.817018383163,-81.4025579956272
FL,12117,Seminole,Lake Seminary,28.6419381658402,-81.3599141904656
FL,12117,Seminole,Dawson Lake,28.773593430111,-81.3383396311575
FL,12117,Seminole,Lake Tuskawilla,28.6676869764595,-81.2808877115882
FL,12117,Seminole,Sawyer Lake,28.783065236257,-81.3727363810724
FL,12117,Seminole,Lake Searcy,28.7058925100676,-81.3558942638881
FL,12117,Seminole,Lake Jennie,28.7769347035117,-81.2803992948327
FL,12117,Seminole,Lake Brantley,28.6914179869228,-81.4220702140458
FL,12117,Seminole,Reservoir Lake,28.7789170315043,-81.2891158333682
FL,12117,Seminole,West Lake,28.7100868773703,-81.3533118170713
FL,12117,Seminole,Round Lake,28.6715237841845,-81.1919520299615
FL,12117,Seminole,Golden Lake,28.7688990283519,-81.2422713656833
FL,12117,Seminole,Garden Lake,28.6285490007961,-81.2825896826549
FL,12117,Seminole,Plaza Pool,28.682421043255,-81.3401776230564
FL,12117,Seminole,Hidden Lake,28.7644642897108,-81.2948567989024
FL,12117,Seminole,Ross Lake,28.8103161254125,-81.3998050853241
FL,12117,Seminole,Lake Proctor,28.7328579995203,-81.1037695242091
FL,12117,Seminole,Lake of the Woods,28.6443277202812,-81.3484513387789
FL,12117,Seminole,Secret Lake,28.6738801213789,-81.3283574291356
FL,12095,Orange,Lake Crescent,28.5086971916345,-81.5601531251006
FL,12095,Orange,Lake Bessie,28.4888714015625,-81.5264843933156
FL,12057,Hillsborough,Lake Elizabeth,28.1573213357227,-82.5735397446399
FL,12057,Hillsborough,Van Dyke Lake,28.1298770703695,-82.5182996699784
FL,12057,Hillsborough,Mound Lake,28.1473907170281,-82.5719215054414
FL,12057,Hillsborough,Lake Wood,28.1551638236525,-82.5775171965684
FL,12095,Orange,Lake Pineloch,28.5076964957175,-81.3671172762114
FL,12095,Orange,Lake Highland,28.5597654907902,-81.3704793492825
FL,12095,Orange,Lake Killarney,28.5998026961257,-81.3744704732954
FL,12095,Orange,Panther Lake,28.4274232513171,-81.6310986127165
FL,12095,Orange,Lake Avalon,28.5102276834493,-81.642360139106
FL,12095,Orange,Lake Copeland,28.5273361446255,-81.3745685658399
FL,12105,Polk,Lake Mariam,28.0160384058728,-81.6962767698273
FL,12105,Polk,Lake Sara,28.04638106585,-81.6299606596043
FL,12105,Polk,Eagle Lake,27.9867109413368,-81.7667189160739
FL,12105,Polk,Perch Lake,27.8625844771703,-81.7164020563307
FL,12105,Polk,Blue Lake,27.852001624721,-81.5782490469862
FL,12105,Polk,Star Lake,27.8763132662648,-81.7160166907471
FL,12105,Polk,Lake Walker,27.8539529688828,-81.7175139764615
FL,12105,Polk,Lake Moody,27.7803756993155,-81.5310361040818
FL,12105,Polk,Lake Garfield,27.9034366807022,-81.7318457117425
FL,12105,Polk,Long Lake,27.8613567168141,-81.7056087710642
FL,12105,Polk,Gadau Lake,27.8608222189054,-81.6943016606106
FL,12069,Lake,Horseshoe Mud Lake,29.0573515334754,-81.4497058002087
FL,12127,Volusia,Adams Lake,29.0784609106977,-81.4546636469564
FL,12107,Putnam,Cross Florida Barge Canal,29.5391252783013,-81.7509527116785
FL,12083,Marion,Joes Lake,29.2802279924922,-81.9094141738371
FL,12083,Marion,Lake Eaton,29.2581114294325,-81.8662517496023
FL,12083,Marion,Mud Lake,29.3003038341392,-81.8653437771205
FL,12083,Marion,King Lake,29.2111145858616,-81.9129106970749
FL,12083,Marion,Lake Bryant,29.1510053951427,-81.8640011184521
FL,12107,Putnam,Little Lake George,29.4512878445461,-81.6805232237589
FL,12069,Lake,Stagger Mud Lake,29.0911758206808,-81.5004266630462
FL,12083,Marion,Nicotoon Lake,28.9953037579279,-81.7264020883538
FL,12083,Marion,Tobe Lake,29.178948402471,-81.8616842145166
FL,12083,Marion,Fore Lake,29.2723636096449,-81.9160317361354
FL,12083,Marion,Lake Delancy,29.425431292847,-81.7731446257673
FL,12083,Marion,Mill Dam Lake,29.1800068092363,-81.8408924396775
FL,12127,Volusia,Lake Dexter,29.1092273135649,-81.4859325674974
FL,12083,Marion,Rodman Reservoir,29.4834720355591,-81.8762752442462
FL,12083,Marion,Redwater Lake,29.201431892295,-81.8900611212241
FL,12083,Marion,Bumblebee Pond,29.0818766583329,-81.7951825707531
FL,12083,Marion,Deer Lake,29.2000498450278,-81.8381796869578
FL,12083,Marion,Lake Charles,29.233374295683,-81.9057491262918
FL,12083,Marion,Owens Lake,29.1818808569734,-81.8774488146105
FL,12083,Marion,Buck Lake,29.0945997630201,-81.6512473473567
FL,12127,Volusia,Lake George,29.2899379200107,-81.5997582761837
FL,12083,Marion,Lake Kerr,29.357234056983,-81.7739708815488
FL,12095,Orange,Lake Apopka,28.6239403128392,-81.6260028289771
FL,12097,Osceola,Bullock Lake,28.3028427271034,-81.1732663145826
FL,12097,Osceola,Cat Lake,28.2067217183837,-81.126086100712
FL,12097,Osceola,Lake Lizzie,28.245311789703,-81.1857404134742
FL,12097,Osceola,Hinden Lake,28.3231008237839,-81.226896733445
FL,12097,Osceola,Bay Lake,28.2302351633263,-81.1635992862843
FL,12097,Osceola,Lake Joel,28.2919269889392,-81.1557616024968
FL,12097,Osceola,Lake Runnymede,28.2586901807234,-81.2548834722079
FL,12097,Osceola,Lake Preston,28.3115552978323,-81.1384472656983
FL,12097,Osceola,Ajay Lake,28.3404693284362,-81.2227956051238
FL,12097,Osceola,Lake Conlin,28.2302617759549,-81.1165385204868
FL,12097,Osceola,Lake Myrtle,28.315556165412,-81.1635353215607
FL,12097,Osceola,Coon Lake,28.2664864067682,-81.182906457652
FL,12097,Osceola,Lake Center,28.2782083671635,-81.1913093567524
FL,12097,Osceola,Taylor Creek Reservoir,28.326268653915,-80.9596539647141
FL,12095,Orange,Lake Pickett,28.6045925739407,-81.1125028088817
FL,12097,Osceola,Trout Lake,28.2582136911753,-81.1693976890394
FL,12091,Okaloosa,Reese Pond,30.710960613215,-86.5672283619486
FL,12091,Okaloosa,Jr. Walton Pond,30.6943345180549,-86.4717019279397
FL,12091,Okaloosa,Duck Pond,30.6681844772672,-86.630050905525
FL,12091,Okaloosa,Crain Pond,30.6808887046169,-86.6226422761121
FL,12091,Okaloosa,Timber Lake,30.4859478614585,-86.6104579255082
FL,12097,Osceola,Lake Jackson,27.9102762743352,-81.1630503766633
FL,12097,Osceola,Pearl Lake,28.1914933739948,-81.1900966486747
FL,12105,Polk,Lake Rosalie,27.933435719254,-81.40335558769
FL,12097,Osceola,Brick Lake,28.1680015437262,-81.196164539323
FL,12097,Osceola,Jerdon Tyner Slough,27.9200099954332,-81.0862323449971
FL,12097,Osceola,Eagle Pond,27.8993647705216,-81.0644465053468
FL,12097,Osceola,Lake Marian,27.8786804371974,-81.0936244612892
FL,12097,Osceola,Brown Lake,28.1608527120774,-81.4314011069646
FL,12097,Osceola,Live Oak Lake,28.2311215015265,-81.2342130141877
FL,12097,Osceola,Sardine Lake,28.2199705523399,-81.2210740312824
FL,12097,Osceola,Lake Gentry,28.1409360752906,-81.2439232802303
FL,12105,Polk,Tiger Lake,27.893389285818,-81.3569434323796
FL,12105,Polk,Lake Weohyakapka,27.8212630643552,-81.4143138045581
FL,12097,Osceola,Alligator Lake,28.210148895566,-81.2100154100016
FL,12097,Osceola,Clay Hole Pond,27.9093553750453,-81.0738617224697
FL,12087,Monroe,Middle Fox Lake,25.1886180161181,-81.013818105615
FL,12087,Monroe,Dove Sound,25.0281370311593,-80.5008265850602
FL,12087,Monroe,Blue Hole,24.7058254024563,-81.3807305549785
FL,12087,Monroe,Little Fox Lake,25.1984626790654,-81.0249520971871
FL,12087,Monroe,East Fox Lake,25.1826991540279,-81.0030076014525
FL,12087,Monroe,Saltwater Lagoon,24.7770459945019,-80.9088462868284
FL,12087,Monroe,Lake Simmons,25.1921504005215,-80.3680977614388
